ID,パーツタイプ,名称,価格,在庫状態,URL
3070,case,CPS  K101MESHWH-RCSET (mini-ITX ホワイト),"¥12,980",unknown,https://www.dospara.co.jp/SBR143/IC618674.html
2997,case,Okinos  Air Cross (ATX ガラス),"¥12,980",unknown,https://www.dospara.co.jp/SBR79/IC568376.html
3002,case,ドスパラセレクト  CC1-RGB-BK (ATX ガラス ブラック),"¥12,980",unknown,https://www.dospara.co.jp/SBR1959/IC595587.html
3003,case,ドスパラセレクト  CC1-RGB-WH (ATX ガラス ホワイト),"¥12,980",unknown,https://www.dospara.co.jp/SBR1959/IC595588.html
3023,case,Lian-Li  O11D MINI V2 BK (ATX ガラス ブラック),"¥13,109",unknown,https://www.dospara.co.jp/SBR79/IC551593.html
3055,case,Antec  Constellation C8 Wood (E-ATX ガラス),"¥13,970",unknown,https://www.dospara.co.jp/SBR79/IC569914.html
3040,case,DEEPCOOL  MORPHEUS WH R-MORPHEUS-WHAPA1-G-1 (E-ATX ガラス ホワイト),"¥13,980",unknown,https://www.dospara.co.jp/SBR79/IC497114.html
3037,case,MONTECH  HS02 PRO Black (ATX ガラス ブラック),"¥13,980",unknown,https://www.dospara.co.jp/SBR79/IC524310.html
3011,case,NZXT  H6 Flow CC-H61FW-01 (ATX ガラス ホワイト),"¥13,980",unknown,https://www.dospara.co.jp/SBR79/IC497334.html
3050,case,Antec  FLUX REAR (ATX ガラス),"¥15,480",unknown,https://www.dospara.co.jp/SBR79/IC578033.html
3017,case,MONTECH  KING 95 PRO Black (ATX ガラス ブラック),"¥16,180",unknown,https://www.dospara.co.jp/SBR79/IC496195.html
3043,case,Antec  FLUX (E-ATX ガラス ブラック),"¥16,980",unknown,https://www.dospara.co.jp/SBR79/IC548684.html
3030,case,Lian-Li  O11 VISION COMPACT BK (E-ATX ガラス ブラック),"¥16,980",unknown,https://www.dospara.co.jp/SBR79/IC548153.html
3025,case,Lian-Li  O11 VISION COMPACT WT (E-ATX ガラス ホワイト),"¥16,980",unknown,https://www.dospara.co.jp/SBR79/IC548154.html
3058,case,MONTECH  KING 95 PRO Blue (ATX ガラス ブルー),"¥16,980",unknown,https://www.dospara.co.jp/SBR79/IC496197.html
2544,case,MONTECH  KING 95 PRO Red (ATX ガラス レッド),"¥16,980",unknown,https://www.dospara.co.jp/SBR79/IC496198.html
3035,case,MONTECH  KING 95 PRO White (ATX ガラス ホワイト),"¥16,980",unknown,https://www.dospara.co.jp/SBR79/IC496196.html
3018,case,NZXT  H6 Flow RGB CC-H61FW-R1 (ATX ガラス ホワイト),"¥16,980",unknown,https://www.dospara.co.jp/SBR79/IC497340.html
3062,case,ASUS  PRIME AP202 TG ARGB BLACK (MicroATX ガラス),"¥17,980",unknown,https://www.dospara.co.jp/SBR448/IC547318.html
3044,case,ASUS  PRIME AP202 TG ARGB WHITE (MicroATX ガラス),"¥17,980",unknown,https://www.dospara.co.jp/SBR448/IC547319.html
3060,case,Antec  FLUX WHITE (E-ATX ガラス ホワイト),"¥17,980",unknown,https://www.dospara.co.jp/SBR79/IC569915.html
3014,case,NZXT  H9 FLOW CM-H92FW-01 (E-ATX ガラス ホワイト),"¥17,980",unknown,https://www.dospara.co.jp/SBR79/IC520322.html
3038,case,MSI  MPG GUNGNIR 300R AIRFLOW (E-ATX ガラス ブラック),"¥18,620",unknown,https://www.dospara.co.jp/SBR79/IC521441.html
3036,case,Antec  C8 Curve Wood (E-ATX ガラス),"¥18,670",unknown,https://www.dospara.co.jp/SBR79/IC548683.html
3022,case,Fractal Design  North Charcoal Black FD-C-NOR1C-01 (ATX ブラック),"¥19,640",unknown,https://www.dospara.co.jp/SBR79/IC484155.html
3068,case,Fractal Design  Node 202 Black w/ Anode SFX Bronze 450W FD-MCA-NODE-202-AB (Mini-ITX 450W電源搭載),"¥19,980",unknown,https://www.dospara.co.jp/SBR143/IC556485.html
3009,case,NZXT  H6 Flow RGB MINT CC-H61RG-SA (ATX ガラス) ドスパラ限定モデル,"¥19,980",unknown,https://www.dospara.co.jp/SBR79/IC527572.html
3067,case,Thermaltake  TR100 Black CA-11A-00S1NN-J0 (Mini-ITX ブラック),"¥20,980",unknown,https://www.dospara.co.jp/SBR143/IC603976.html
3053,case,MSI  MPG VELOX 300R AIRFLOW PZ WHITE (E-ATX ガラス ホワイト),"¥21,590",unknown,https://www.dospara.co.jp/SBR79/IC554901.html
3032,case,NZXT  H7 Flow RGB CM-H72FB-R1 (E-ATX ガラス ブラック),"¥21,980",unknown,https://www.dospara.co.jp/SBR79/IC504180.html
3059,case,NZXT  H9 FLOW RGB CM-H92FB-R1 (E-ATX ガラス ブラック),"¥21,980",unknown,https://www.dospara.co.jp/SBR79/IC520325.html
3064,case,Fractal Design  Ridge PCIe 4.0 White FD-C-RID1N-12 (Mini-ITX ホワイト),"¥22,387",unknown,https://www.dospara.co.jp/SBR143/IC498570.html
3019,case,Corsair  FRAME 4500X RS-R ARGB Panoramic Glass Black CC-9011314-WW  (E-ATX ガラス ブラック),"¥22,560",unknown,https://www.dospara.co.jp/SBR79/IC584035.html
3065,case,NZXT  H2 Flow CI-H21FB-01 (mini-ITX ガラス ブラック),"¥22,980",unknown,https://www.dospara.co.jp/SBR143/IC573931.html
3052,case,NZXT  H9 FLOW RGB CM-H92FW-R1 (E-ATX ガラス ホワイト),"¥22,980",unknown,https://www.dospara.co.jp/SBR79/IC520324.html
3045,case,Lian-Li  O11D EVO RGB WHITE (E-ATX ガラス ホワイト),"¥24,231",unknown,https://www.dospara.co.jp/SBR79/IC500518.html
3069,case,Fractal Design  Era 2 Silver FD-C-ERA2N-01 (mini-ITX シルバー),"¥32,800",unknown,https://www.dospara.co.jp/SBR143/IC612269.html
